Ntor Npol Px
12.530000 -1.368200 0.000003
12.530000 -1.343100 0.000007
12.530000 -1.318000 0.000012
12.530000 -1.292900 0.000010
12.530000 -1.267800 0.000006
12.530000 -1.242700 0.000002
12.530000 -1.217600 0.000018
12.530000 -1.192500 0.000054
12.530000 -1.167400 0.000223
12.530000 -1.142300 0.000334
12.530000 -1.117200 0.000570
12.530000 -1.092100 0.000631
12.530000 -1.066900 0.000640
12.530000 -1.041800 0.000503
12.530000 -1.016700 0.000376
12.530000 -0.991630 0.000243
12.530000 -0.966530 0.000041
12.530000 -0.941420 0.000004
12.530000 -0.916320 0.000003
12.530000 -0.891210 0.000056
12.530000 -0.866110 0.000074
12.530000 -0.841000 0.000060
12.530000 -0.815900 0.000036
12.530000 -0.790790 0.000014
12.530000 -0.765690 0.000003
12.530000 -0.740590 0.000014
12.530000 -0.715480 0.000027
12.530000 -0.690380 0.000034
12.530000 -0.665270 0.000024
12.530000 -0.640170 0.000002
12.530000 -0.615060 0.000002
12.530000 -0.589960 0.000011
12.530000 -0.564850 0.000038
12.530000 -0.539750 0.000041
12.530000 -0.514640 0.000033
12.530000 -0.489540 0.000004
12.530000 -0.439330 0.000010
12.530000 -0.414230 0.000059
12.530000 -0.389120 0.000074
12.530000 -0.364020 0.000054
12.530000 -0.338910 0.000026
12.530000 -0.313810 0.000004
12.530000 -0.288700 0.000034
12.530000 -0.263600 0.000086
12.530000 -0.238490 0.000139
12.530000 -0.213390 0.000165
12.530000 -0.188280 0.000111
12.530000 -0.163180 0.000002
12.530000 -0.138080 0.000069
12.530000 -0.112970 0.000288
12.530000 -0.087870 0.001338
12.530000 -0.062760 0.002014
12.530000 -0.037660 0.002673
12.530000 -0.012550 0.003614
12.530000 0.012550 0.003605
12.530000 0.037660 0.003296
12.530000 0.062760 0.002061
12.530000 0.087870 0.001363
12.530000 0.112970 0.000302
12.530000 0.138080 0.000071
12.530000 0.188280 0.000122
12.530000 0.213390 0.000184
12.530000 0.238490 0.000202
12.530000 0.263600 0.000116
12.530000 0.288700 0.000056
12.530000 0.338910 0.000013
12.530000 0.364020 0.000035
12.530000 0.389120 0.000057
12.530000 0.414230 0.000046
12.530000 0.439330 0.000026
12.530000 0.464440 0.000001
12.530000 0.489540 0.000006
12.530000 0.514640 0.000033
12.530000 0.539750 0.000041
12.530000 0.564850 0.000037
12.530000 0.589960 0.000010
12.530000 0.640170 0.000002
12.530000 0.665270 0.000031
12.530000 0.690380 0.000044
12.530000 0.715480 0.000047
12.530000 0.740590 0.000023
12.530000 0.765690 0.000007
12.530000 0.790790 0.000005
12.530000 0.815900 0.000024
12.530000 0.841000 0.000046
12.530000 0.866110 0.000064
12.530000 0.891210 0.000050
12.530000 0.916320 0.000026
12.530000 0.941420 0.000005
12.530000 0.966530 0.000039
12.530000 0.991630 0.000219
12.530000 1.016700 0.000366
12.530000 1.041800 0.000487
12.530000 1.066900 0.000622
12.530000 1.092100 0.000627
12.530000 1.117200 0.000563
12.530000 1.142300 0.000345
12.530000 1.167400 0.000226
12.530000 1.192500 0.000130
12.530000 1.217600 0.000018
12.530000 1.242700 0.000002
12.530000 1.267800 0.000005
12.530000 1.292900 0.000011
12.530000 1.318000 0.000014
12.530000 1.343100 0.000009
12.530000 1.368200 0.000005
12.530000 1.393300 0.000002
12.530000 1.468600 0.000002
12.530000 1.493700 0.000001
12.530000 2.096200 0.000005
12.530000 2.121300 0.000008
12.530000 2.146400 0.000011
12.530000 2.171500 0.000017
12.530000 2.196700 0.000017
12.530000 2.221800 0.000014
12.530000 2.246900 0.000011
12.530000 2.272000 0.000007
12.530000 2.297100 0.000002
12.563000 -2.297100 0.000003
12.563000 -2.272000 0.000005
12.563000 -2.246900 0.000007
12.563000 -2.221800 0.000013
12.563000 -2.196700 0.000014
12.563000 -2.171500 0.000014
12.563000 -2.146400 0.000011
12.563000 -2.121300 0.000008
12.563000 -2.096200 0.000005
12.563000 -2.071100 0.000001
12.563000 -1.493700 0.000001
12.563000 -1.468600 0.000002
12.563000 -1.443500 0.000001
12.563000 -1.368200 0.000002
12.563000 -1.343100 0.000007
12.563000 -1.318000 0.000010
12.563000 -1.292900 0.000009
12.563000 -1.267800 0.000002
12.563000 -1.217600 0.000008
12.563000 -1.192500 0.000087
12.563000 -1.167400 0.000155
12.563000 -1.142300 0.000237
12.563000 -1.117200 0.000452
12.563000 -1.092100 0.000503
12.563000 -1.066900 0.000531
12.563000 -1.041800 0.000449
12.563000 -1.016700 0.000341
12.563000 -0.991630 0.000131
12.563000 -0.966530 0.000053
12.563000 -0.941420 0.000010
12.563000 -0.916320 0.000015
12.563000 -0.891210 0.000037
12.563000 -0.866110 0.000057
12.563000 -0.841000 0.000054
12.563000 -0.815900 0.000034
12.563000 -0.790790 0.000003
12.563000 -0.765690 0.000001
12.563000 -0.740590 0.000008
12.563000 -0.715480 0.000030
12.563000 -0.690380 0.000030
12.563000 -0.665270 0.000023
12.563000 -0.640170 0.000003
12.563000 -0.589960 0.000016
12.563000 -0.564850 0.000029
12.563000 -0.539750 0.000033
12.563000 -0.514640 0.000019
12.563000 -0.489540 0.000006
12.563000 -0.439330 0.000023
12.563000 -0.414230 0.000043
12.563000 -0.389120 0.000060
12.563000 -0.364020 0.000053
12.563000 -0.338910 0.000029
12.563000 -0.288700 0.000018
12.563000 -0.263600 0.000055
12.563000 -0.238490 0.000145
12.563000 -0.213390 0.000144
12.563000 -0.188280 0.000107
12.563000 -0.163180 0.000004
12.563000 -0.138080 0.000026
12.563000 -0.112970 0.000416
12.563000 -0.087870 0.000947
12.563000 -0.062760 0.001460
12.563000 -0.037660 0.002704
12.563000 -0.012550 0.002956
12.563000 0.012550 0.002958
12.563000 0.037660 0.002508
12.563000 0.062760 0.001903
12.563000 0.087870 0.000748
12.563000 0.112970 0.000357
12.563000 0.138080 0.000107
12.563000 0.163180 0.000011
12.563000 0.188280 0.000077
12.563000 0.213390 0.000132
12.563000 0.238490 0.000156
12.563000 0.263600 0.000109
12.563000 0.288700 0.000018
12.563000 0.313810 0.000001
12.563000 0.338910 0.000007
12.563000 0.364020 0.000039
12.563000 0.389120 0.000050
12.563000 0.414230 0.000042
12.563000 0.439330 0.000010
12.563000 0.464440 0.000001
12.563000 0.489540 0.000003
12.563000 0.514640 0.000026
12.563000 0.539750 0.000033
12.563000 0.564850 0.000023
12.563000 0.589960 0.000011
12.563000 0.615060 0.000002
12.563000 0.640170 0.000007
12.563000 0.665270 0.000022
12.563000 0.690380 0.000034
12.563000 0.715480 0.000037
12.563000 0.740590 0.000024
12.563000 0.765690 0.000010
12.563000 0.790790 0.000003
12.563000 0.815900 0.000015
12.563000 0.841000 0.000045
12.563000 0.866110 0.000056
12.563000 0.891210 0.000047
12.563000 0.916320 0.000008
12.563000 0.966530 0.000019
12.563000 0.991630 0.000169
12.563000 1.016700 0.000269
12.563000 1.041800 0.000438
12.563000 1.066900 0.000536
12.563000 1.092100 0.000528
12.563000 1.117200 0.000393
12.563000 1.142300 0.000321
12.563000 1.167400 0.000217
12.563000 1.192500 0.000064
12.563000 1.217600 0.000024
12.563000 1.267800 0.000003
12.563000 1.292900 0.000008
12.563000 1.318000 0.000010
12.563000 1.343100 0.000008
12.563000 1.368200 0.000005
12.563000 1.468600 0.000001
12.563000 1.493700 0.000001
12.563000 2.071100 0.000001
12.563000 2.096200 0.000004
12.563000 2.121300 0.000006
12.563000 2.146400 0.000010
12.563000 2.171500 0.000014
12.563000 2.196700 0.000013
12.563000 2.221800 0.000012
12.563000 2.246900 0.000010
12.563000 2.272000 0.000004
12.563000 2.297100 0.000002
12.596000 -2.297100 0.000001
12.596000 -2.272000 0.000002
12.596000 -2.246900 0.000007
12.596000 -2.221800 0.000008
12.596000 -2.196700 0.000008
12.596000 -2.171500 0.000009
12.596000 -2.146400 0.000007
12.596000 -2.121300 0.000005
12.596000 -2.096200 0.000002
12.596000 -1.493700 0.000001
12.596000 -1.468600 0.000001
12.596000 -1.368200 0.000002
12.596000 -1.343100 0.000004
12.596000 -1.318000 0.000006
12.596000 -1.292900 0.000004
12.596000 -1.267800 0.000002
12.596000 -1.217600 0.000017
12.596000 -1.192500 0.000042
12.596000 -1.167400 0.000077
12.596000 -1.142300 0.000212
12.596000 -1.117200 0.000258
12.596000 -1.092100 0.000287
12.596000 -1.066900 0.000340
12.596000 -1.041800 0.000287
12.596000 -1.016700 0.000147
12.596000 -0.991630 0.000102
12.596000 -0.966530 0.000045
12.596000 -0.916320 0.000005
12.596000 -0.891210 0.000026
12.596000 -0.866110 0.000039
12.596000 -0.841000 0.000033
12.596000 -0.815900 0.000011
12.596000 -0.790790 0.000003
12.596000 -0.740590 0.000012
12.596000 -0.715480 0.000017
12.596000 -0.690380 0.000018
12.596000 -0.665270 0.000010
12.596000 -0.640170 0.000003
12.596000 -0.615060 0.000002
12.596000 -0.589960 0.000009
12.596000 -0.564850 0.000015
12.596000 -0.539750 0.000016
12.596000 -0.514640 0.000014
12.596000 -0.489540 0.000006
12.596000 -0.464440 0.000002
12.596000 -0.439330 0.000011
12.596000 -0.414230 0.000031
12.596000 -0.389120 0.000043
12.596000 -0.364020 0.000036
12.596000 -0.338910 0.000008
12.596000 -0.288700 0.000006
12.596000 -0.263600 0.000046
12.596000 -0.238490 0.000084
12.596000 -0.213390 0.000088
12.596000 -0.188280 0.000044
12.596000 -0.163180 0.000008
12.596000 -0.138080 0.000057
12.596000 -0.112970 0.000244
12.596000 -0.087870 0.000477
12.596000 -0.062760 0.001010
12.596000 -0.037660 0.001593
12.596000 -0.012550 0.001733
12.596000 0.012550 0.001564
12.596000 0.037660 0.001652
12.596000 0.062760 0.000852
12.596000 0.087870 0.000607
12.596000 0.112970 0.000296
12.596000 0.138080 0.000017
12.596000 0.163180 0.000002
12.596000 0.188280 0.000030
12.596000 0.213390 0.000079
12.596000 0.238490 0.000097
12.596000 0.263600 0.000071
12.596000 0.288700 0.000017
12.596000 0.313810 0.000002
12.596000 0.338910 0.000011
12.596000 0.364020 0.000026
12.596000 0.389120 0.000030
12.596000 0.414230 0.000018
12.596000 0.439330 0.000009
12.596000 0.464440 0.000002
12.596000 0.489540 0.000004
12.596000 0.514640 0.000014
12.596000 0.539750 0.000018
12.596000 0.564850 0.000017
12.596000 0.589960 0.000009
12.596000 0.640170 0.000004
12.596000 0.665270 0.000011
12.596000 0.690380 0.000022
12.596000 0.715480 0.000025
12.596000 0.740590 0.000017
12.596000 0.765690 0.000002
12.596000 0.815900 0.000015
12.596000 0.841000 0.000030
12.596000 0.866110 0.000034
12.596000 0.891210 0.000019
12.596000 0.916320 0.000008
12.596000 0.966530 0.000027
12.596000 0.991630 0.000086
12.596000 1.016700 0.000194
12.596000 1.041800 0.000302
12.596000 1.066900 0.000325
12.596000 1.092100 0.000285
12.596000 1.117200 0.000292
12.596000 1.142300 0.000218
12.596000 1.167400 0.000089
12.596000 1.192500 0.000054
12.596000 1.217600 0.000022
12.596000 1.267800 0.000001
12.596000 1.292900 0.000005
12.596000 1.318000 0.000007
12.596000 1.343100 0.000005
12.596000 1.368200 0.000001
12.596000 2.096200 0.000002
12.596000 2.121300 0.000004
12.596000 2.146400 0.000007
12.596000 2.171500 0.000008
12.596000 2.196700 0.000008
12.596000 2.221800 0.000008
12.596000 2.246900 0.000005
12.596000 2.272000 0.000003
12.596000 2.297100 0.000002
12.630000 -2.272000 0.000001
12.630000 -2.246900 0.000002
12.630000 -2.221800 0.000003
12.630000 -2.196700 0.000004
12.630000 -2.171500 0.000003
12.630000 -2.146400 0.000003
12.630000 -2.121300 0.000002
12.630000 -1.343100 0.000001
12.630000 -1.318000 0.000002
12.630000 -1.292900 0.000002
12.630000 -1.217600 0.000004
12.630000 -1.192500 0.000011
12.630000 -1.167400 0.000054
12.630000 -1.142300 0.000071
12.630000 -1.117200 0.000087
12.630000 -1.092100 0.000141
12.630000 -1.066900 0.000126
12.630000 -1.041800 0.000075
12.630000 -1.016700 0.000079
12.630000 -0.991630 0.000045
12.630000 -0.966530 0.000007
12.630000 -0.891210 0.000011
12.630000 -0.866110 0.000013
12.630000 -0.841000 0.000008
12.630000 -0.815900 0.000006
12.630000 -0.790790 0.000002
12.630000 -0.740590 0.000004
12.630000 -0.715480 0.000006
12.630000 -0.690380 0.000005
12.630000 -0.665270 0.000005
12.630000 -0.589960 0.000002
12.630000 -0.564850 0.000005
12.630000 -0.539750 0.000008
12.630000 -0.514640 0.000005
12.630000 -0.439330 0.000003
12.630000 -0.414230 0.000015
12.630000 -0.389120 0.000016
12.630000 -0.364020 0.000008
12.630000 -0.338910 0.000005
12.630000 -0.288700 0.000005
12.630000 -0.263600 0.000020
12.630000 -0.238490 0.000028
12.630000 -0.213390 0.000023
12.630000 -0.188280 0.000021
12.630000 -0.138080 0.000021
12.630000 -0.112970 0.000068
12.630000 -0.087870 0.000209
12.630000 -0.062760 0.000469
12.630000 -0.037660 0.000546
12.630000 -0.012550 0.000536
12.630000 0.012550 0.000779
12.630000 0.037660 0.000627
12.630000 0.062760 0.000299
12.630000 0.087870 0.000278
12.630000 0.112970 0.000053
12.630000 0.138080 0.000016
12.630000 0.188280 0.000014
12.630000 0.213390 0.000035
12.630000 0.238490 0.000033
12.630000 0.263600 0.000014
12.630000 0.288700 0.000009
12.630000 0.313810 0.000001
12.630000 0.338910 0.000003
12.630000 0.364020 0.000009
12.630000 0.389120 0.000009
12.630000 0.414230 0.000010
12.630000 0.439330 0.000005
12.630000 0.489540 0.000001
12.630000 0.514640 0.000004
12.630000 0.539750 0.000005
12.630000 0.564850 0.000007
12.630000 0.640170 0.000001
12.630000 0.665270 0.000006
12.630000 0.690380 0.000011
12.630000 0.715480 0.000010
12.630000 0.740590 0.000003
12.630000 0.765690 0.000001
12.630000 0.790790 0.000001
12.630000 0.815900 0.000004
12.630000 0.841000 0.000010
12.630000 0.866110 0.000010
12.630000 0.891210 0.000011
12.630000 0.916320 0.000005
12.630000 0.966530 0.000011
12.630000 0.991630 0.000025
12.630000 1.016700 0.000055
12.630000 1.041800 0.000110
12.630000 1.066900 0.000107
12.630000 1.092100 0.000090
12.630000 1.117200 0.000118
12.630000 1.142300 0.000055
12.630000 1.167400 0.000050
12.630000 1.192500 0.000026
12.630000 1.217600 0.000003
12.630000 1.292900 0.000001
12.630000 1.318000 0.000002
12.630000 1.343100 0.000001
12.630000 2.121300 0.000002
12.630000 2.146400 0.000002
12.630000 2.171500 0.000003
12.630000 2.196700 0.000004
12.630000 2.221800 0.000002
12.630000 2.246900 0.000002
12.630000 2.272000 0.000002
12.663000 -1.167400 0.000005
12.663000 -1.142300 0.000005
12.663000 -1.117200 0.000016
12.663000 -1.092100 0.000012
12.663000 -1.066900 0.000006
12.663000 -1.041800 0.000014
12.663000 -1.016700 0.000008
12.663000 -0.991630 0.000001
12.663000 -0.966530 0.000002
12.663000 -0.866110 0.000001
12.663000 -0.841000 0.000002
12.663000 -0.815900 0.000001
12.663000 -0.414230 0.000002
12.663000 -0.288700 0.000001
12.663000 -0.263600 0.000002
12.663000 -0.238490 0.000002
12.663000 -0.213390 0.000004
12.663000 -0.188280 0.000002
12.663000 -0.138080 0.000002
12.663000 -0.112970 0.000007
12.663000 -0.087870 0.000037
12.663000 -0.062760 0.000039
12.663000 -0.037660 0.000029
12.663000 -0.012550 0.000095
12.663000 0.012550 0.000067
12.663000 0.037660 0.000025
12.663000 0.062760 0.000056
12.663000 0.087870 0.000011
12.663000 0.112970 0.000004
12.663000 0.138080 0.000004
12.663000 0.188280 0.000002
12.663000 0.213390 0.000003
12.663000 0.238490 0.000003
12.663000 0.263600 0.000003
12.663000 0.288700 0.000002
12.663000 0.690380 0.000001
12.663000 0.891210 0.000001
12.663000 0.991630 0.000002
12.663000 1.016700 0.000010
12.663000 1.041800 0.000007
12.663000 1.066900 0.000005
12.663000 1.092100 0.000016
12.663000 1.117200 0.000006
12.663000 1.142300 0.000003
12.663000 1.167400 0.000006
12.697000 -2.246900 0.000001
12.697000 -2.196700 0.000001
12.697000 -2.171500 0.000002
12.697000 -1.217600 0.000002
12.697000 -1.192500 0.000004
12.697000 -1.167400 0.000010
12.697000 -1.142300 0.000036
12.697000 -1.117200 0.000026
12.697000 -1.092100 0.000052
12.697000 -1.066900 0.000026
12.697000 -1.041800 0.000030
12.697000 -1.016700 0.000026
12.697000 -0.991630 0.000007
12.697000 -0.966530 0.000004
12.697000 -0.916320 0.000002
12.697000 -0.891210 0.000004
12.697000 -0.866110 0.000011
12.697000 -0.841000 0.000006
12.697000 -0.815900 0.000004
12.697000 -0.790790 0.000001
12.697000 -0.740590 0.000002
12.697000 -0.715480 0.000001
12.697000 -0.690380 0.000002
12.697000 -0.665270 0.000002
12.697000 -0.589960 0.000003
12.697000 -0.564850 0.000003
12.697000 -0.539750 0.000006
12.697000 -0.514640 0.000003
12.697000 -0.489540 0.000002
12.697000 -0.414230 0.000002
12.697000 -0.389120 0.000006
12.697000 -0.364020 0.000003
12.697000 -0.338910 0.000001
12.697000 -0.263600 0.000010
12.697000 -0.238490 0.000008
12.697000 -0.213390 0.000011
12.697000 -0.188280 0.000009
12.697000 -0.163180 0.000001
12.697000 -0.138080 0.000009
12.697000 -0.112970 0.000036
12.697000 -0.087870 0.000046
12.697000 -0.062760 0.000182
12.697000 -0.037660 0.000288
12.697000 -0.012550 0.000187
12.697000 0.012550 0.000301
12.697000 0.037660 0.000136
12.697000 0.062760 0.000140
12.697000 0.087870 0.000093
12.697000 0.112970 0.000021
12.697000 0.163180 0.000002
12.697000 0.188280 0.000008
12.697000 0.213390 0.000025
12.697000 0.238490 0.000015
12.697000 0.263600 0.000014
12.697000 0.288700 0.000006
12.697000 0.313810 0.000001
12.697000 0.338910 0.000001
12.697000 0.364020 0.000004
12.697000 0.389120 0.000003
12.697000 0.414230 0.000003
12.697000 0.439330 0.000002
12.697000 0.489540 0.000002
12.697000 0.514640 0.000002
12.697000 0.539750 0.000004
12.697000 0.564850 0.000005
12.697000 0.589960 0.000002
12.697000 0.690380 0.000003
12.697000 0.715480 0.000004
12.697000 0.740590 0.000002
12.697000 0.815900 0.000003
12.697000 0.841000 0.000005
12.697000 0.866110 0.000003
12.697000 0.891210 0.000004
12.697000 0.916320 0.000002
12.697000 0.966530 0.000004
12.697000 0.991630 0.000014
12.697000 1.016700 0.000015
12.697000 1.041800 0.000044
12.697000 1.066900 0.000027
12.697000 1.092100 0.000044
12.697000 1.117200 0.000047
12.697000 1.142300 0.000019
12.697000 1.167400 0.000013
12.697000 1.192500 0.000008
12.697000 1.217600 0.000001
12.697000 1.292900 0.000001
12.697000 1.318000 0.000002
12.697000 2.146400 0.000001
12.697000 2.196700 0.000001
12.697000 2.221800 0.000001
12.730000 -2.272000 0.000002
12.730000 -2.246900 0.000003
12.730000 -2.221800 0.000004
12.730000 -2.196700 0.000006
12.730000 -2.171500 0.000005
12.730000 -2.146400 0.000004
12.730000 -2.121300 0.000003
12.730000 -2.096200 0.000001
12.730000 -1.368200 0.000001
12.730000 -1.343100 0.000002
12.730000 -1.318000 0.000004
12.730000 -1.292900 0.000004
12.730000 -1.267800 0.000002
12.730000 -1.217600 0.000005
12.730000 -1.192500 0.000018
12.730000 -1.167400 0.000079
12.730000 -1.142300 0.000096
12.730000 -1.117200 0.000141
12.730000 -1.092100 0.000226
12.730000 -1.066900 0.000178
12.730000 -1.041800 0.000164
12.730000 -1.016700 0.000132
12.730000 -0.991630 0.000061
12.730000 -0.966530 0.000011
12.730000 -0.916320 0.000003
12.730000 -0.891210 0.000025
12.730000 -0.866110 0.000025
12.730000 -0.841000 0.000023
12.730000 -0.815900 0.000014
12.730000 -0.790790 0.000004
12.730000 -0.765690 0.000001
12.730000 -0.740590 0.000004
12.730000 -0.715480 0.000009
12.730000 -0.690380 0.000012
12.730000 -0.665270 0.000006
12.730000 -0.640170 0.000002
12.730000 -0.615060 0.000002
12.730000 -0.589960 0.000006
12.730000 -0.564850 0.000018
12.730000 -0.539750 0.000021
12.730000 -0.514640 0.000014
12.730000 -0.489540 0.000003
12.730000 -0.439330 0.000002
12.730000 -0.414230 0.000018
12.730000 -0.389120 0.000019
12.730000 -0.364020 0.000018
12.730000 -0.338910 0.000009
12.730000 -0.288700 0.000012
12.730000 -0.263600 0.000033
12.730000 -0.238490 0.000044
12.730000 -0.213390 0.000060
12.730000 -0.188280 0.000030
12.730000 -0.163180 0.000012
12.730000 -0.138080 0.000023
12.730000 -0.112970 0.000086
12.730000 -0.087870 0.000438
12.730000 -0.062760 0.000724
12.730000 -0.037660 0.000771
12.730000 -0.012550 0.001208
12.730000 0.012550 0.001311
12.730000 0.037660 0.000922
12.730000 0.062760 0.000678
12.730000 0.087870 0.000319
12.730000 0.112970 0.000079
12.730000 0.138080 0.000016
12.730000 0.163180 0.000002
12.730000 0.188280 0.000054
12.730000 0.213390 0.000082
12.730000 0.238490 0.000070
